Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
24,79,Bronze Cup,"Arjun Maini, Sebastien Baud, Hubert Haupt",Haupt Racing Team,Mercedes-AMG GT3 EVO,1:56.833,46,1:26.454
25,911,Bronze Cup,"Joel Sturm, Alex Malykhin, Klaus Bachler",Pure Rxcing,Porsche 911 GT3 R (992),1:56.515,46,1:26.677
26,91,Bronze Cup,"Ralf Bohn, Tim Heinemann, Robert Renauer",Herberth Motorsport,Porsche 911 GT3 R (992),1:55.956,46,1:27.053
27,51,Pro Cup,"Alessio Rovera, Robert Shwartzman, Nicklas Nielsen",AF Corse - Francorchamps Motors,Ferrari 296 GT3,1:56.355,46,1:29.886
28,12,Silver Cup,"Loris Hezemans, Sam Dejonghe, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:56.973,46,1:35.020
29,93,Bronze Cup,"Chris Froggatt, Jonathan Hui, Eddie Cheever",SKY - Tempesta Racing,McLaren 720S GT3 EVO,1:57.366,46,1:38.165
30,26,Silver Cup,"Gregoire Demoustier, Paul Evrard, Erwan Bastard",Sainteloc Junior Team,Audi R8 LMS GT3 EVO II,1:57.048,46,1:46.744
31,188,Bronze Cup,"Henrique Chaves, Miguel Ramos, Louis Prette",Garage 59,McLaren 720S GT3 EVO,1:57.122,46,1:51.585
32,31,Bronze Cup,"Jens Klingmann, Lewis Proctor, Darren Leung",Team WRT,BMW M4 GT3,1:56.948,46,1:59.600
33,33,Silver Cup,"Romain Leroux, Jeffrey Kingsley, Jacob Riegel",Bullitt Racing,Aston Martin Vantage GT3,1:56.837,45,0.162
34,81,Bronze Cup,"Alain Valente, Reema Juffali, Ralf Aron",Theeba Motorsport,Mercedes-AMG GT3 EVO,1:57.010,45,1.047
35,10,Silver Cup,"Andrea Cola, Roee Meyuhas, Cesar Gazeau",Boutsen VDS,Audi R8 LMS GT3 EVO II,1:57.376,45,11.090
36,56,Silver Cup,"Tanart Sathienthirakul, Jop Rappange, Daniele Di Amato",Dinamic GT with Car Collection,Porsche 911 GT3 R (992),1:57.616,45,14.629
37,3,Bronze Cup,"Florian Scholze, Patrick Assenheimer, Alex Peroni",GetSpeed,Mercedes-AMG GT3 EVO,1:56.622,45,18.495
38,78,Pro-AM Cup,"Rob Collard, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,1:57.854,45,27.008
39,52,Bronze Cup,"Louis Machiels, Jef Machiels, Andrea Bertolini",AF Corse,Ferrari 296 GT3,1:56.878,45,35.484
40,83,Bronze Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Lamborghini Huracan GT3 EVO 2,1:56.782,45,35.819
41,66,Bronze Cup,"Andrey Mukovoz, Kikko Galbiati, Dylan Pereira",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:56.496,45,58.969
42,55,Bronze Cup,"Benjamin Barker, Marius Nakken, Philipp Sager",Dinamic GT,Porsche 911 GT3 R (992),1:56.733,45,1:05.053
43,8,Bronze Cup,"Leonardo Gorini, Antonin Borga, Nicolas Jamin",AGS Events,Lamborghini Huracan GT3 EVO 2,1:57.567,45,1:05.978
44,44,Bronze Cup,"Frederic Makowiecki, Steven Palette, Clement Mateu",CLRT,Porsche 911 GT3 R (992),1:56.974,45,1:07.057
45,35,Bronze Cup,"Thomas Neubauer, Anders Buchardt, James Kell",Walkenhorst Motorsport,BMW M4 GT3,1:56.907,45,1:07.814
46,38,Pro-AM Cup,"Samantha Tan, Isaac Tutumlu Lopez, Jon Miller",ST Racing with Rinaldi,Ferrari 296 GT3,1:56.342,45,1:14.394
47,24,Pro-AM Cup,"Ivan Jacoma, Alex Fontana, Niki Leutwiler",Car Collection Motorsport,Porsche 911 GT3 R (992),1:58.901,45,1:23.044
48,2,Pro-AM Cup,"Lance Bergstein, Andrzej Lewandowski, Aaron Walker",GetSpeed,Mercedes-AMG GT3 EVO,1:58.592,45,1:39.217
49,62,Bronze Cup,"Derek Pierce, Andrew James Meyrick, Kiern Jewiss",Team Parker Racing,Porsche 911 GT3 R (992),1:56.715,44,7.827
50,58,Silver Cup,"Gerhard Tweraser, Sam Neary, Fabrizio Crestani",GRT Grasser Racing Team,Lamborghini Huracan GT3 EVO 2,1:56.386,44,1:27.552
51,87,Pro Cup,"Lorenzo Ferrari, Thomas Drouet, Maximilian Götz",Mercedes-AMG Team Akkodis ASP,Mercedes-AMG GT3 EVO,1:56.657,41,-7:07.566
52,888,Pro-AM Cup,"Arthur Rougier, Erwin Creed",CSA Racing,Audi R8 LMS GT3 EVO II,1:59.919,15,-45:20.364
53,63,Pro Cup,"Mirko Bortolotti, Andrea Caldarelli, Jordan Pepper",Iron Lynx,Lamborghini Huracan GT3 EVO 2,1:56.567,9,-1:12:06.687
54,57,Gold Cup,"Russell Ward, Indy Dontje, Philip Ellis",Winward Racing,Mercedes-AMG GT3 EVO,,2,-1:25:26.172
