Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
41,998,Pro Cup,"Daniel Harper, Neil Verhagen, Max Hesse",Rowe Racing,BMW M4 GT3,1:41.092,,2.075
42,157,Gold Cup,"Miklas Born, David Schumacher, Marius Zug",Winward Racing,Mercedes-AMG GT3 EVO,1:41.108,,2.091
43,99,Silver Cup,"Lorenzo Patrese, Pietro Delli Guanti, Alex Aka",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:41.159,,2.142
44,33,Silver Cup,"Romain Leroux, Jacob Riegel, Maxime Robin",Bullitt Racing,Aston Martin Vantage GT3,1:41.462,,2.445
45,31,Bronze Cup,"Jesse Krohn, Lewis Proctor, Timothy Whale",Team WRT,BMW M4 GT3,1:41.621,,2.604
46,888,Bronze Cup,"Arnold Robin, Alexandre Cougnaud, Arthur Rougier",CSA Racing,Audi R8 LMS GT3 EVO II,1:41.707,,2.690
47,81,Bronze Cup,"Alain Valente, Reema Juffali, Ralf Aron",Theeba Motorsport,Mercedes-AMG GT3 EVO,1:41.980,,2.963
48,78,Pro-AM Cup,"Adam Balon, Rob Collard, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,1:42.045,,3.028
49,83,Bronze Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Lamborghini Huracan GT3 EVO 2,1:42.079,,3.062
50,10,Silver Cup,"Andrea Cola, Roee Meyuhas, Cesar Gazeau",Boutsen VDS,Audi R8 LMS GT3 EVO II,1:42.093,,3.076
51,24,Pro-AM Cup,"Niki Leutwiler, Ivan Jacoma, Alex Fontana",Car Collection Motorsport,Porsche 911 GT3 R (992),1:42.306,,3.289
52,2,Pro-AM Cup,"Adam Osieka, Andrzej Lewandowski, Aaron Walker",GetSpeed,Mercedes-AMG GT3 EVO,1:42.690,,3.673
53,35,Bronze Cup,"James Kell, Anders Buchardt, Ben Green",Walkenhorst Motorsport,BMW M4 GT3,1:43.621,,4.604
54,89,Bronze Cup,"Rodrigo Baptista, Adalberto Baptista, Bruno Baptista",AKKODIS ASP Team,Mercedes-AMG GT3,1:44.563,,5.546
