Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
40,11,Pro-AM Cup,"Tim Kohmann, Francesco Zollo, Giorgio Roda, David Fumanelli",Kessel Racing,Ferrari 488 GT3,2:20.405,266,17.260
41,222,Silver Cup,"Lars Kern, Bastian Buus, Julien Apotheloz, Arno Santamato",Team Allied Racing,Porsche 911 GT3-R (991.II),2:21.194,265,51.188
42,70,Pro-AM Cup,"Oliver Millroy, Brendan Iribe, Kevin Madsen, Jordan Pepper",Inception Racing,McLaren 720S GT3,2:19.359,262,13.801
43,3,Pro Cup,"Dennis Olsen, Michael Christensen, Frederic Makowiecki",Schnabl Engineering,Porsche 911 GT3-R (991.II),2:20.815,254,-44:37.319
44,666,Silver Cup,"Martin Rump, Glenn van Berlo, Baptiste Moulin, Yuki Nemoto",VS Racing,Lamborghini Huracan GT3 Evo,2:21.549,245,-1:07:45.357
45,50,Pro Cup,"Nicky Catsburg, Maxi Buhk, Maxi Götz",Hub Auto,Mercedes-AMG GT3,2:21.417,245,-50:33.133
46,22,Pro Cup,"Matt Campbell, Earl Bamber, Mathieu Jaminet",GPX Martini Racing,Porsche 911 GT3-R (991.II),2:19.746,244,-1:11:11.201
47,188,Pro-AM Cup,"Alexander West, Chris Goodwin, Charlie Eastwood, Marvin Kirchhöfer",Garage 59,Aston Martin Vantage AMR GT3,2:19.889,244,57.570
48,34,Pro Cup,"Sheldon van der Linde, David Pittard, Marco Wittmann",Walkenhorst Motorsport,BMW M6 GT3,2:20.200,221,-2:21:14.873
49,35,Pro Cup,"Timo Glock, Martin Tomczyk, Thomas Neubauer",Walkenhorst Motorsport,BMW M6 GT3,2:20.103,213,-2:22:57.919
50,19,Pro-AM Cup,"Bertrand Baguette, Hiroshi Hamaguchi, Stefano Costantini, Phil Keen",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,2:21.116,180,-2:57:52.993
51,57,Silver Cup,"Russel Ward, Mikael Grenier, Philip Ellis",Winward Racing,Mercedes-AMG GT3,2:20.893,167,-4:29:41.548
52,26,Pro Cup,"Jamie Green, Finlay Hutchison, Adrien Tambay",Sainteloc Racing,Audi R8 LMS GT3,2:22.128,155,-4:48:02.613
53,56,Pro Cup,"Romain Dumas, Andrea Rizzoli, Mikkel O. Pedersen",Dinamic Motorsport,Porsche 911 GT3-R (991.II),2:22.211,134,-5:52:14.580
54,5,Silver Cup,"Michele Beretta, Hubert Haupt, Patrick Assenheimer, Indy Dontje",HRT,Mercedes-AMG GT3,2:21.204,71,-8:31:57.175
55,114,Pro Cup,"Konsta Lappalainen, Jack Aitken, Arthur Rougier",Emil Frey Racing,Lamborghini Huracan GT3 Evo,2:21.419,9,-11:41:13.793
56,163,Pro Cup,"Giacomo Altoe, Franck Perera, Albert Costa",Emil Frey Racing,Lamborghini Huracan GT3 Evo,2:21.463,9,-11:41:11.483
57,71,Pro Cup,"Antonio Fuoco, Callum Ilott, Davide Rigon",Iron Lynx,Ferrari 488 GT3,2:21.477,9,-11:41:10.293
58,21,Pro Cup,"Sven Müller, Richard Lietz, Kevin Estre",Rutronik Racing,Porsche 911 GT3-R (991.II),2:21.598,9,-11:41:09.679
