Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
37,69,Pro-AM Cup,"Sam de Haan, Rob Collard",Ram Racing,Mercedes-AMG GT3,2:21.008,224,54.781
38,10,Pro-AM Cup,"Jens Liebhauser, Karim Ojjeh",Boutsen Ginion,BMW M6 GT3,2:20.973,224,55.473
39,911,Pro-AM Cup,"Antares Au, Daniel Allemann",Herberth Motorsport,Porsche 911 GT3-R (991.II),2:21.361,224,58.612
40,87,Silver Cup,"Simon Gachet, Konstantin Tereschenko",AKKA ASP,Mercedes-AMG GT3,2:21.526,224,1:23.353
41,16,Silver Cup,"Alberto di Folco, Tim Zimmermann",GRT Grasser Racing Team,Lamborghini Huracan GT3 Evo,2:21.736,223,1.165
42,166,AM Cup,"Pieder Decurtins, Dennis Busch",Haegeli by T2 Racing,Porsche 911 GT3-R (991.II),2:22.588,223,1:45.673
43,23,AM Cup,"Jacob Schell, Ivan Jacoma",Huber Motorsport,Porsche 911 GT3-R (991.II),2:21.054,223,1:46.335
44,222,Silver Cup,"Lars Kern, Bastian Buus",Team Allied Racing,Porsche 911 GT3-R (991.II),2:21.215,222,42.756
45,14,Silver Cup,"Alex Fontana, Rolf Ineichen",Emil Frey Racing,Lamborghini Huracan GT3 Evo,2:20.290,222,1:17.481
46,34,Pro Cup,"Sheldon van der Linde, David Pittard",Walkenhorst Motorsport,BMW M6 GT3,2:20.200,221,-22:08.947
47,11,Pro-AM Cup,"Tim Kohmann, Francesco Zollo",Kessel Racing,Ferrari 488 GT3,2:20.405,220,9.546
48,70,Pro-AM Cup,"Oliver Millroy, Brendan Iribe",Inception Racing,McLaren 720S GT3,2:20.147,215,37.996
49,35,Pro Cup,"Timo Glock, Martin Tomczyk",Walkenhorst Motorsport,BMW M6 GT3,2:20.103,213,-23:51.993
50,19,Pro-AM Cup,"Bertrand Baguette, Hiroshi Hamaguchi",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,2:21.116,180,-58:47.067
51,57,Silver Cup,"Russel Ward, Mikael Grenier",Winward Racing,Mercedes-AMG GT3,2:20.893,167,-2:30:35.622
52,26,Pro Cup,"Jamie Green, Finlay Hutchison",Sainteloc Racing,Audi R8 LMS GT3,2:22.128,155,-2:48:56.687
53,56,Pro Cup,"Romain Dumas, Andrea Rizzoli",Dinamic Motorsport,Porsche 911 GT3-R (991.II),2:22.211,134,-3:53:08.654
54,5,Silver Cup,"Michele Beretta, Hubert Haupt",HRT,Mercedes-AMG GT3,2:21.204,71,-6:32:51.249
55,114,Pro Cup,"Konsta Lappalainen, Jack Aitken",Emil Frey Racing,Lamborghini Huracan GT3 Evo,2:21.419,9,-9:42:07.867
56,163,Pro Cup,"Giacomo Altoe, Franck Perera",Emil Frey Racing,Lamborghini Huracan GT3 Evo,2:21.463,9,-9:42:05.557
57,71,Pro Cup,"Antonio Fuoco, Callum Ilott",Iron Lynx,Ferrari 488 GT3,2:21.477,9,-9:42:04.367
58,21,Pro Cup,"Sven Müller, Richard Lietz",Rutronik Racing,Porsche 911 GT3-R (991.II),2:21.598,9,-9:42:03.753
