Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
32,31,Silver Cup,"Finlay Hutchison, Diego Menchaca",Team WRT,Audi R8 LMS evo II GT3,1:54.764,,1.326
33,66,Pro Cup,"Juuso Puhakka, Markus Winkelhock",Attempto Racing,Audi R8 LMS evo II GT3,1:54.773,,1.335
34,4,Silver Cup,"Jannes Fittje, Alain Valente",Haupt Racing Team,Mercedes-AMG GT3,1:54.858,,1.420
35,77,Gold Cup,"Sandy Mitchell, Rob Collard",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:54.871,,1.433
36,91,Gold Cup,"Alex Malykhin, James Dorlin",Allied Racing,Porsche 911 GT3-R (991.II),1:54.937,,1.499
37,111,Pro Cup,"Christian Klien, Vincent Abril",JP Motorsport,McLaren 720S GT3,1:55.111,,1.673
38,2,Pro Cup,"Maro Engel, Steijn Schothorst",AMG Team GetSpeed,Mercedes-AMG GT3,1:55.193,,1.755
39,90,Silver Cup,"Sean Walkinshaw, Franco Girolami",Madpanda Motorsport,Mercedes-AMG GT3,1:55.288,,1.850
40,163,Silver Cup,"Marcus Paverud, Baptiste Moulin",VSR,Lamborghini Huracan GT3 Evo,1:55.472,,2.034
41,3,Silver Cup,"Sebastien Baud, Valdemar Eriksen",GetSpeed,Mercedes-AMG GT3,1:55.523,,2.085
42,20,Pro-AM Cup,"Dominik Baumann, Valentin Pierburg",SPS automotive performance,Mercedes-AMG GT3,1:55.676,,2.238
43,56,Silver Cup,"Mauro Calamia, Marius Nakken",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:55.749,,2.311
44,5,Gold Cup,"Arjun Maini, Hubert Haupt",Haupt Racing Team,Mercedes-AMG GT3,1:55.772,,2.334
45,8,Gold Cup,"Nicolas Gomar, Loris Cabirou",AGS Events,Lamborghini Huracan GT3 Evo,1:55.795,,2.357
46,112,Gold Cup,"Maciej Blazek, Joe Osborne",JP Motorsport,McLaren 720S GT3,1:55.836,,2.398
47,21,Gold Cup,"Hugo Delacour, Cedric Sbirrazzuoli",AF Corse,Ferrari 488 GT3,1:55.841,,2.403
48,93,Gold Cup,"Eddie Cheever, Chris Froggatt",SKY - Tempesta Racing,Mercedes-AMG GT3,1:55.946,,2.508
49,11,Silver Cup,"Lorenzo Patrese, Hugo Valente",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:56.418,,2.980
50,97,Gold Cup,"Valentin Hasse Clot, Theo Nouet",Beechdean AMR,Aston Martin Vantage AMR GT3,1:57.312,,3.874
51,27,Silver Cup,"Taylor Cooke, Brandon Leitch",Leipert Motorsport,Lamborghini Huracan GT3 Evo,1:59.625,,6.187
DNS,10,Gold Cup,"Adam Eteki, Karim Ojjeh",Boutsen Racing,Audi R8 LMS evo II GT3,,,
DNS,107,Pro-AM Cup,"Nigel Bailly, Stephane Lemeret",CMR,Bentley Continental GT3,,,
DNS,563,Silver Cup,"Michele Beretta, Yuki Nemoto",VSR,Lamborghini Huracan GT3 Evo,,,
