Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
22,4,Pro Cup,"Maro Engel, Luca Stolz, Nico Bastian",HRT,Mercedes-AMG GT3,1:45.864,,1.336
23,97,Pro-AM Cup,"Ahmad Al Harthy, Giacomo Petrobelli, Charlie Eastwood",Oman Racing Team,Aston Martin Vantage AMR GT3,1:45.891,,1.363
24,99,Silver Cup,"Dennis Marschall, Max Hofer, Alex Aka",Attempto Racing,Audi R8 LMS GT3,1:45.997,,1.469
25,31,Silver Cup,"Ryuichiro Tomita, Valdemar Eriksen, Frank Bird",Team WRT,Audi R8 LMS GT3,1:46.044,,1.516
26,488,Pro-AM Cup,"Christian Hook, Manuel Lauck, Jeroen Bleekemolen",Rinaldi Racing,Ferrari 488 GT3,1:46.055,,1.527
27,33,Silver Cup,"David Perel, Fabrizio Crestani, Benja Hites",Rinaldi Racing,Ferrari 488 GT3,1:46.113,,1.585
28,11,Pro-AM Cup,"Tim Kohmann, Francesco Zollo, Giorgio Roda",Kessel Racing,Ferrari 488 GT3,1:46.152,,1.624
29,66,Pro Cup,"Mattia Drudi, Steijn Schothorst, Christopher Mies",Attempto Racing,Audi R8 LMS GT3,1:46.158,,1.630
30,34,Pro Cup,"Nick Yelloly, David Pittard, Jake Dennis",Walkenhorst Motorsport,BMW M6 GT3,1:46.169,,1.641
31,26,Invitational,"Markus Winkelhock, Dennis Lind, Finlay Hutchison",Sainteloc Racing,Audi R8 LMS GT3 EVO2,1:46.178,,1.650
32,52,Pro-AM Cup,"Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:46.180,,1.652
33,159,Silver Cup,"Alex MacDowall, Nicolai Kjaergaard, Valentin Hasse Clot",Garage 59,Aston Martin Vantage AMR GT3,1:46.246,,1.718
34,222,Silver Cup,"Bastian Buus, Julien Apotheloz, Joel Sturm",Team Allied Racing,Porsche 911 GT3-R (991.II),1:46.315,,1.787
35,77,Pro-AM Cup,"Henrique Chaves, Adrian Amstutz, Miguel Ramos",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:46.378,,1.850
36,30,Silver Cup,"James Pull, Stuart Hall, Benjamin Goethe",Team WRT,Audi R8 LMS GT3,1:46.401,,1.873
37,35,Pro Cup,"Nicky Catsburg, Martin Tomczyk, Thomas Neubauer",Walkenhorst Motorsport,BMW M6 GT3,1:46.417,,1.889
38,40,Silver Cup,"Jordan Love, Miklas Born, Yannick Mettler",SPS automotive performance,Mercedes-AMG GT3,1:46.443,,1.915
39,83,Pro-AM Cup,"Doriane Pin, Sarah Bovy, Michelle Gatting",Iron Lynx,Ferrari 488 GT3,1:46.537,,2.009
40,107,Silver Cup,"Pierre Alexandre Jean, Stephane Tribaudini, Stuart White",CMR,Bentley Continental GT3,1:46.537,,2.009
41,188,Pro-AM Cup,"Chris Goodwin, Alexander West, Jonny Adam",Garage 59,Aston Martin Vantage AMR GT3,1:46.560,,2.032
42,20,Pro-AM Cup,"Dominik Baumann, Valentin Pierburg, Martin Konrad",SPS automotive performance,Mercedes-AMG GT3,1:46.590,,2.062
43,5,Silver Cup,"Indy Dontje, Patrick Assenheimer, Hubert Haupt",HRT,Mercedes-AMG GT3,1:46.734,,2.206
44,19,Pro-AM Cup,"Phil Keen, Stefano Costantini, Hiroshi Hamaguchi",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,1:46.806,,2.278
45,10,Pro-AM Cup,"Jens Liebhauser, Karim Ojjeh, Jens Klingmann",Boutsen Ginion,BMW M6 GT3,1:46.889,,2.361
46,2,Pro-AM Cup,"Jim Pla, Olivier Grotz, Florian Scholze",GetSpeed,Mercedes-AMG GT3,1:46.933,,2.405
