Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
14,188,Bronze Cup,"Louis Prette, Miguel Ramos, Conrad Grunewald, Henrique Chaves",Garage 59,McLaren 720S GT3 EVO,2:21.035,,2.548
15,3,Bronze Cup,"Florian Scholze, Kenneth Heyer, Patrick Assenheimer, Alex Peroni",GetSpeed,Mercedes-AMG GT3,2:21.197,,2.710
16,20,Bronze Cup,"Antares Au, Tim Heinemann, Jannes Fittje, Matteo Cairoli",Huber Motorsport,Porsche 911 GT3 R (992),2:21.267,,2.780
17,79,Bronze Cup,"Sebastien Baud, Hubert Haupt, Arjun Maini, Jordan Love",Haupt Racing Team,Mercedes-AMG GT3,2:21.299,,2.812
18,4,Pro-AM Cup,"George Kurtz, Ian James, Colin Braun, Felipe Fraga",CrowdStrike Racing by Riley,Mercedes-AMG GT3,2:21.489,,3.002
19,24,Pro-AM Cup,"Ivan Jacoma, Niki Leutwiler, Alex Fontana, Nico Menzel",Car Collection Motorsport,Porsche 911 GT3 R (992),2:21.840,,3.353
20,44,Bronze Cup,"Clement Mateu, Frederic Makowiecki, Hugo Chevalier, Steven Palette",CLRT,Porsche 911 GT3 R (992),2:22.223,,3.736
21,38,Pro-AM Cup,"Samantha Tan, Jon Miller, Isaac Tutumlu Lopez, Leonard Weiss",ST Racing with Rinaldi,Ferrari 296 GT3,2:22.438,,3.951
22,2,Pro-AM Cup,"Lance Bergstein, Andrzej Lewandowski, Aaron Walker, Lewis Williamson",GetSpeed,Mercedes-AMG GT3,2:22.957,,4.470
23,888,Pro-AM Cup,"Erwin Creed, Jean Glorieux, Casper Stevenson, Arthur Rougier",CSA Racing,Audi R8 LMS GT3 EVO II,2:23.164,,4.677
24,66,Bronze Cup,"Andrey Mukovoz, Kikko Galbiati, Sean Hudspeth, Dylan Pereira",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,2:23.393,,4.906
25,50,Bronze Cup,"Julien Piguet, Simon Mann, Nico Varrone, Ulysse De Pauw",AF Corse,Ferrari 296 GT3,2:23.912,,5.425
26,16,Pro-AM Cup,"Junlin Pan, Rio, Xiaole He, Adderly Fong",Uno Racing Team,Audi R8 LMS GT3 EVO II,2:24.278,,5.791
27,216,Pro-AM Cup,"Francis Tjia, John Shen, Benny Simonsen, Mathias Beche",Modena Motorsports,Porsche 911 GT3 R (992),2:24.465,,5.978
28,62,Bronze Cup,"Derek Pierce, Xavier Maassen, Andrew James Meyrick, Kiern Jewiss",Team Parker Racing,Porsche 911 GT3 R (992),2:24.613,,6.126
29,12,Silver Cup,"Sam Dejonghe, Loris Hezemans, Lucas Legeret, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,2:25.045,,6.558
30,64,Pro-AM Cup,"Naveen Rao, Matt Bell, Frank Bird, James Cottingham",Haupt Racing Team,Mercedes-AMG GT3,2:25.868,,7.381
31,89,Bronze Cup,"Adalberto Baptista, Rodrigo Baptista, Alan Hellmeister, Bruno Baptista",AKKODIS ASP Team,Mercedes-AMG GT3,2:25.905,,7.418
32,23,Bronze Cup,"Stephen Grove, Brenton Grove, Anton de Pasquale, Earl Bamber",Grove Racing,Porsche 911 GT3 R (992),2:26.240,,7.753
33,56,Silver Cup,"Jop Rappange, Adrien De Leener, Tanart Sathienthirakul, Daniele Di Amato",Dinamic GT Huber Racing,Porsche 911 GT3-R (991.II),2:38.958,,20.471
34,81,Bronze Cup,"Reema Juffali, Ralf Aron, Yannick Mettler, Alain Valente",Theeba Motorsport,Mercedes-AMG GT3,2:39.346,,20.859
35,55,Bronze Cup,"Philipp Sager, Benjamin Barker, Marius Nakken, Christopher Zöchling",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),2:40.259,,21.772
36,33,Silver Cup,"Jeffrey Kingsley, Jacob Riegel, Romain Leroux, Ruben del Sarte",Bullitt Racing,Aston Martin Vantage GT3,2:42.171,,23.684
NC,70,Pro-AM Cup,"Gerhard Watzinger, Kerong Li, Jean-Francois Brunot, Brendon Leitch",CrowdStrike Racing by Leipert Motorsport,Lamborghini Huracan GT3 EVO 2,2:49.794,,31.307
NC,7,Bronze Cup,"Brendan Iribe, Oliver Millroy, Fran Rueda, Frederik Schandorff",Inception Racing,McLaren 720S GT3 EVO,,,
NC,90,Silver Cup,"Magnus Gustavsen, Ezequiel Perez Companc, Alexey Nesov, Jesse Salmenautio",Madpanda Motorsport,Mercedes-AMG GT3,,,
NC,132,Pro-AM Cup,"Kyle Washington, James Sofronas, Patrick Long, Jeroen Bleekemolen",GMG Racing by Car Collection Motorsport,Porsche 911 GT3 R (992),,,
