Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
26,55,Bronze Cup,"Benjamin Barker, Marius Nakken, Philipp Sager",Dinamic GT,Porsche 911 GT3 R (992),1:42.570,88,50.206
27,93,Bronze Cup,"Jonathan Hui, Chris Froggatt, Eddie Cheever",SKY - Tempesta Racing,McLaren 720S GT3 EVO,1:42.542,88,50.866
28,99,Silver Cup,"Lorenzo Patrese, Pietro Delli Guanti, Alex Aka",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:42.356,88,53.407
29,31,Bronze Cup,"Jesse Krohn, Lewis Proctor, Timothy Whale",Team WRT,BMW M4 GT3,1:42.620,88,54.005
30,35,Bronze Cup,"James Kell, Anders Buchardt, Ben Green",Walkenhorst Motorsport,BMW M4 GT3,1:42.363,88,54.546
31,52,Bronze Cup,"Louis Machiels, Jef Machiels, Andrea Bertolini",AF Corse,Ferrari 296 GT3,1:43.115,88,54.928
32,38,Pro-AM Cup,"Samantha Tan, Isaac Tutumlu Lopez, Lorcan Hanafin",ST Racing with Rinaldi,Ferrari 296 GT3,1:41.738,88,59.658
33,12,Silver Cup,"Sam Dejonghe, Loris Hezemans, Finlay Hutchison",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:43.088,88,1:07.133
34,83,Bronze Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Lamborghini Huracan GT3 EVO 2,1:43.626,88,1:34.464
35,21,Gold Cup,"Maxime Soulet, Nicolas Baert, Max Hofer",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:42.569,88,2:25.887
36,81,Bronze Cup,"Alain Valente, Reema Juffali, Ralf Aron",Theeba Motorsport,Mercedes-AMG GT3 EVO,1:43.482,87,15.026
37,78,Pro-AM Cup,"Adam Balon, Rob Collard, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,1:42.174,87,16.385
38,888,Bronze Cup,"Arnold Robin, Alexandre Cougnaud, Arthur Rougier",CSA Racing,Audi R8 LMS GT3 EVO II,1:42.239,87,18.320
39,33,Silver Cup,"Romain Leroux, Jacob Riegel, Maxime Robin",Bullitt Racing,Aston Martin Vantage GT3,1:43.919,87,20.465
40,2,Pro-AM Cup,"Adam Osieka, Andrzej Lewandowski, Aaron Walker",GetSpeed,Mercedes-AMG GT3 EVO,1:43.339,87,22.217
41,24,Pro-AM Cup,"Niki Leutwiler, Ivan Jacoma, Alex Fontana",Car Collection Motorsport,Porsche 911 GT3 R (992),1:41.888,87,24.057
42,66,Bronze Cup,"Andrey Mukovoz, Christopher Zöchling, Dylan Pereira",Tresor Attempto Racing,Audi R8 LMS GT3 EVO II,1:42.851,87,26.621
43,89,Bronze Cup,"Rodrigo Baptista, Adalberto Baptista, Bruno Baptista",AKKODIS ASP Team,Mercedes-AMG GT3,1:43.170,87,1:08.579
44,6,Pro Cup,"Sandy Mitchell, Marco Mapelli, Franck Perera",K-Pax Racing,Lamborghini Huracan GT3 EVO 2,1:42.476,86,17.354
45,3,Bronze Cup,"Florian Scholze, Patrick Assenheimer, Lucas Auer",GetSpeed,Mercedes-AMG GT3 EVO,1:42.842,85,-4:16.495
46,90,Silver Cup,"Magnus Gustavsen, Alexey Nesov, Ezequiel Perez Companc",Madpanda Motorsport,Mercedes-AMG GT3 EVO,1:42.782,81,-10:06.117
47,56,Silver Cup,"Jop Rappange, Tanart Sathienthirakul, Daniele Di Amato",Dinamic GT with Car Collection,Porsche 911 GT3 R (992),1:42.743,79,-11:05.733
48,40,Pro Cup,"Ricardo Feller, Mattia Drudi, Dennis Marschall",Tresor Orange 1,Audi R8 LMS GT3 EVO II,1:41.977,65,-56:07.689
49,11,Pro Cup,"Christopher Haase, Gilles Magnus, Frederic Vervisch",ComToYou Racing,Audi R8 LMS GT3 EVO II,1:42.470,65,-52:51.808
NC,19,Gold Cup,"Pierre-Louis Chovet, Michele Beretta, Leonardo Pulcini",Iron Lynx,Lamborghini Huracan GT3 EVO 2,1:41.904,55,-54:00.221
NC,46,Pro Cup,"Valentino Rossi, Augusto Farfus, Maxime Martin",Team WRT,BMW M4 GT3,1:41.390,35,-1:46:24.884
NC,10,Silver Cup,"Andrea Cola, Roee Meyuhas, Cesar Gazeau",Boutsen VDS,Audi R8 LMS GT3 EVO II,1:43.761,20,-2:22:46.432
NC,911,Bronze Cup,"Joel Sturm, Alex Malykhin, Klaus Bachler",Pure Rxcing,Porsche 911 GT3 R (992),1:43.651,19,-2:24:47.660
NC,5,Gold Cup,"Charlie Fagg, Sam de Haan, Dean Macdonald",Optimum Motorsport,McLaren 720S GT3 EVO,1:43.134,15,-2:27:45.241
